代號,名稱,年/月,季底存貨/營收TSE
6190,萬泰科,2020/06,93.88 
6190,萬泰科,2020/03,83.88 
6190,萬泰科,2019/12,88.86 
6190,萬泰科,2019/09,82.61 
6190,萬泰科,2019/06,84.67 
6190,萬泰科,2019/03,75.23 
6190,萬泰科,2018/12,74.96 
6190,萬泰科,2018/09,73.67 
6190,萬泰科,2018/06,74.49 
6190,萬泰科,2018/03,80.72 
6218,豪勉,2022/12,272.35 
6218,豪勉,2022/09,489.18 
6218,豪勉,2022/06,471.25 
6218,豪勉,2022/03,250.30 
6218,豪勉,2021/12,150.30 
6218,豪勉,2021/09,181.10 
6218,豪勉,2021/06,144.08 
6218,豪勉,2021/03,170.43 
6218,豪勉,2020/12,108.52 
6218,豪勉,2020/09,162.75 
6218,豪勉,2020/06,196.92 
6218,豪勉,2020/03,228.53 
6218,豪勉,2019/12,94.24 
6218,豪勉,2019/09,264.58 
6218,豪勉,2019/06,199.98 
6218,豪勉,2019/03,141.93 
6218,豪勉,2018/12,130.25 
6218,豪勉,2018/09,280.73 
6218,豪勉,2018/06,162.97 
6218,豪勉,2018/03,119.89 
6241,易通展,2022/12,121.35 
6241,易通展,2022/09,102.95 
6241,易通展,2022/06,123.81 
6241,易通展,2022/03,177.48 
6241,易通展,2021/12,296.73 
6241,易通展,2021/09,576.20 
6241,易通展,2021/06,829.80 
6241,易通展,2021/03,158.32 
6241,易通展,2020/12,25.94 
6241,易通展,2020/09,49.16 
6241,易通展,2020/06,84.33 
6241,易通展,2020/03,34.35 
6241,易通展,2019/12,72.54 
6241,易通展,2019/09,57.73 
6241,易通展,2019/06,48.11 
6241,易通展,2019/03,79.76 
6241,易通展,2018/12,45.52 
6241,易通展,2018/09,187.04 
6241,易通展,2018/06,54.05 
6241,易通展,2018/03,64.19 
6245,立端,2022/12,86.74 
6245,立端,2022/09,119.03 
6245,立端,2022/06,123.90 
6245,立端,2022/03,150.20 
6245,立端,2021/12,110.14 
6245,立端,2021/09,115.57 
6245,立端,2021/06,143.84 
6245,立端,2021/03,105.98 
6245,立端,2020/12,84.85 
6245,立端,2020/09,83.19 
6245,立端,2020/06,104.52 
6245,立端,2020/03,144.67 
6245,立端,2019/12,89.03 
6245,立端,2019/09,92.73 
6245,立端,2019/06,97.98 
6245,立端,2019/03,86.72 
6245,立端,2018/12,88.40 
6245,立端,2018/09,118.18 
6245,立端,2018/06,103.27 
6245,立端,2018/03,116.36 
6263,普萊德,2022/12,49.63 
6263,普萊德,2022/09,56.80 
6263,普萊德,2022/06,56.08 
6263,普萊德,2022/03,61.99 
6263,普萊德,2021/12,50.38 
6263,普萊德,2021/09,65.30 
6263,普萊德,2021/06,54.95 
6263,普萊德,2021/03,66.15 
6263,普萊德,2020/12,53.04 
6263,普萊德,2020/09,76.53 
6263,普萊德,2020/06,95.51 
6263,普萊德,2020/03,78.47 
6263,普萊德,2019/12,59.99 
6263,普萊德,2019/09,68.47 
6263,普萊德,2019/06,67.93 
6263,普萊德,2019/03,72.88 
6263,普萊德,2018/12,64.75 
6263,普萊德,2018/09,65.80 
6263,普萊德,2018/06,70.95 
6263,普萊德,2018/03,73.08 
6417,韋僑,2022/12,124.98 
6417,韋僑,2022/09,113.24 
6417,韋僑,2022/06,125.18 
6417,韋僑,2022/03,133.55 
6417,韋僑,2021/12,107.64 
6417,韋僑,2021/09,92.25 
6417,韋僑,2021/06,92.89 
6417,韋僑,2021/03,96.61 
6417,韋僑,2020/12,76.17 
6417,韋僑,2020/09,75.74 
6417,韋僑,2020/06,91.73 
6417,韋僑,2020/03,80.35 
6417,韋僑,2019/12,70.03 
6417,韋僑,2019/09,76.75 
6417,韋僑,2019/06,90.38 
6417,韋僑,2019/03,115.27 
6417,韋僑,2018/12,89.37 
6417,韋僑,2018/09,96.96 
6417,韋僑,2018/06,95.15 
6417,韋僑,2018/03,87.84 
6465,威潤,2022/12,478.76 
6465,威潤,2022/09,322.53 
6465,威潤,2022/06,336.93 
6465,威潤,2022/03,243.46 
6465,威潤,2021/12,160.34 
6465,威潤,2021/09,227.88 
6465,威潤,2021/06,73.12 
6465,威潤,2021/03,86.20 
6465,威潤,2020/12,57.29 
6465,威潤,2020/09,89.49 
6465,威潤,2020/06,57.24 
6465,威潤,2020/03,171.70 
6465,威潤,2019/12,65.20 
6465,威潤,2019/09,105.63 
6465,威潤,2019/06,82.12 
6465,威潤,2019/03,73.90 
6465,威潤,2018/12,99.19 
6465,威潤,2018/09,108.56 
6465,威潤,2018/06,146.11 
6465,威潤,2018/03,100.68 
6470,宇智,2022/12,41.99 
6470,宇智,2022/09,52.79 
6470,宇智,2022/06,50.66 
6470,宇智,2022/03,85.78 
6470,宇智,2021/12,48.39 
6470,宇智,2021/09,56.11 
6470,宇智,2021/06,58.98 
6470,宇智,2021/03,33.79 
6470,宇智,2020/12,20.43 
6470,宇智,2020/09,24.48 
6470,宇智,2020/06,22.75 
6470,宇智,2020/03,25.76 
6470,宇智,2019/12,13.68 
6470,宇智,2019/09,15.81 
6470,宇智,2019/06,22.09 
6470,宇智,2019/03,21.39 
6470,宇智,2018/12,16.69 
6470,宇智,2018/09,29.09 
6470,宇智,2018/06,35.29 
6470,宇智,2018/03,35.39 
6486,互動,2022/12,73.19 
6486,互動,2022/09,237.04 
6486,互動,2022/06,181.04 
6486,互動,2022/03,220.89 
6486,互動,2021/12,86.70 
6486,互動,2021/09,203.99 
6486,互動,2021/06,167.09 
6486,互動,2021/03,167.76 
6486,互動,2020/12,64.93 
6486,互動,2020/09,177.00 
6486,互動,2020/06,98.39 
6486,互動,2020/03,64.57 
6486,互動,2019/12,26.02 
6486,互動,2019/09,57.54 
6486,互動,2019/06,54.31 
6486,互動,2019/03,85.68 
6486,互動,2018/12,54.37 
6486,互動,2018/09,145.76 
6486,互動,2018/06,102.19 
6486,互動,2018/03,75.72 
6530,創威,2022/12,71.53 
6530,創威,2022/09,75.00 
6530,創威,2022/06,68.60 
6530,創威,2022/03,70.48 
6530,創威,2021/12,62.21 
6530,創威,2021/09,63.98 
6530,創威,2021/06,61.44 
6530,創威,2021/03,68.99 
6530,創威,2020/12,49.52 
6530,創威,2020/09,56.60 
6530,創威,2020/06,47.46 
6530,創威,2020/03,50.35 
6530,創威,2019/12,49.17 
6530,創威,2019/09,79.38 
6530,創威,2019/06,95.60 
6530,創威,2019/03,92.17 
6530,創威,2018/12,91.99 
6530,創威,2018/09,91.82 
6530,創威,2018/06,84.68 
6530,創威,2018/03,105.83 
6546,正基,2022/12,230.26 
6546,正基,2022/09,135.33 
6546,正基,2022/06,92.15 
6546,正基,2022/03,85.10 
6546,正基,2021/12,67.46 
6546,正基,2021/09,86.31 
6546,正基,2021/06,89.34 
6546,正基,2021/03,102.17 
6546,正基,2020/12,59.42 
6546,正基,2020/09,58.32 
6546,正基,2020/06,62.80 
6546,正基,2020/03,95.01 
6546,正基,2019/12,32.33 
6546,正基,2019/06,50.83 
6561,是方,2022/12,0.45 
6561,是方,2022/09,0.53 
6561,是方,2022/06,0.33 
6561,是方,2022/03,0.35 
6561,是方,2021/12,0.33 
6561,是方,2021/09,0.33 
6561,是方,2021/06,0.52 
6561,是方,2021/03,0.28 
6561,是方,2020/12,0.30 
6561,是方,2020/09,0.31 
6561,是方,2020/06,0.40 
6561,是方,2020/03,0.51 
6561,是方,2019/12,0.46 
6561,是方,2019/09,0.47 
6561,是方,2019/06,0.51 
6561,是方,2019/03,0.44 
6561,是方,2018/12,0.44 
6561,是方,2018/09,0.38 
6561,是方,2018/06,0.43 
6561,是方,2018/03,0.60 
6588,東典光電,2022/12,351.85 
6588,東典光電,2022/09,260.72 
6588,東典光電,2022/06,112.94 
6588,東典光電,2022/03,140.95 
6588,東典光電,2021/12,145.36 
6588,東典光電,2021/09,189.95 
6588,東典光電,2021/06,134.20 
6588,東典光電,2021/03,118.58 
6588,東典光電,2020/12,58.03 
6588,東典光電,2020/09,51.32 
6588,東典光電,2020/06,77.39 
6588,東典光電,2020/03,139.44 
6588,東典光電,2019/12,77.14 
6588,東典光電,2019/09,109.21 
6588,東典光電,2019/06,166.65 
6588,東典光電,2019/03,169.73 
6588,東典光電,2018/12,194.54 
6588,東典光電,2018/09,210.41 
6588,東典光電,2018/06,116.24 
8034,榮群,2022/12,96.58 
8034,榮群,2022/09,230.74 
8034,榮群,2022/06,301.41 
8034,榮群,2022/03,459.44 
8034,榮群,2021/12,92.02 
8034,榮群,2021/09,338.18 
8034,榮群,2021/06,310.79 
8034,榮群,2021/03,266.58 
8034,榮群,2020/12,201.64 
8034,榮群,2020/09,280.06 
8034,榮群,2020/06,278.43 
8034,榮群,2020/03,281.95 
8034,榮群,2019/12,62.58 
8034,榮群,2019/09,497.35 
8034,榮群,2019/06,599.90 
8034,榮群,2019/03,249.69 
8034,榮群,2018/12,111.42 
8034,榮群,2018/09,296.91 
8034,榮群,2018/06,369.98 
8034,榮群,2018/03,216.49 
8048,德勝,2022/12,83.31 
8048,德勝,2022/09,127.21 
8048,德勝,2022/06,137.10 
8048,德勝,2022/03,137.57 
8048,德勝,2021/12,99.58 
8048,德勝,2021/09,107.45 
8048,德勝,2021/06,83.19 
8048,德勝,2021/03,76.68 
8048,德勝,2020/12,53.97 
8048,德勝,2020/09,68.83 
8048,德勝,2020/06,70.49 
8048,德勝,2020/03,64.73 
8048,德勝,2019/12,34.24 
8048,德勝,2019/09,62.07 
8048,德勝,2019/06,61.51 
8048,德勝,2019/03,64.13 
8048,德勝,2018/12,50.99 
8048,德勝,2018/09,57.11 
8048,德勝,2018/06,52.24 
8048,德勝,2018/03,54.00 
8059,凱碩,2022/12,341.79 
8059,凱碩,2022/09,106.29 
8059,凱碩,2022/06,86.70 
8059,凱碩,2022/03,96.72 
8059,凱碩,2021/12,49.67 
8059,凱碩,2021/09,45.03 
8059,凱碩,2021/06,77.92 
8059,凱碩,2021/03,26.92 
8059,凱碩,2020/12,11.68 
8059,凱碩,2020/09,18.09 
8059,凱碩,2020/06,28.98 
8059,凱碩,2020/03,23.72 
8059,凱碩,2019/12,19.72 
8059,凱碩,2019/09,18.08 
8059,凱碩,2019/06,28.47 
8059,凱碩,2019/03,36.76 
8059,凱碩,2018/12,55.36 
8059,凱碩,2018/09,35.28 
8059,凱碩,2018/06,91.90 
8059,凱碩,2018/03,61.67 
8089,康全電訊,2022/12,79.40 
8089,康全電訊,2022/09,102.72 
8089,康全電訊,2022/06,144.68 
8089,康全電訊,2022/03,114.37 
8089,康全電訊,2021/12,133.52 
8089,康全電訊,2021/09,182.58 
8089,康全電訊,2021/06,109.43 
8089,康全電訊,2021/03,123.46 
8089,康全電訊,2020/12,71.84 
8089,康全電訊,2020/09,36.10 
8089,康全電訊,2020/06,45.17 
8089,康全電訊,2020/03,54.05 
8089,康全電訊,2019/12,69.81 
8089,康全電訊,2019/09,75.87 
8089,康全電訊,2019/06,74.69 
8089,康全電訊,2019/03,53.19 
8089,康全電訊,2018/12,28.55 
8089,康全電訊,2018/06,40.70 
8097,常珵,2022/12,3.03 
8097,常珵,2022/09,7.55 
8097,常珵,2022/06,11.77 
8097,常珵,2022/03,93.81 
8097,常珵,2021/12,105.71 
8097,常珵,2021/09,19.16 
8097,常珵,2021/06,24.06 
8097,常珵,2021/03,34.00 
8097,常珵,2020/12,68.33 
8097,常珵,2020/09,72.30 
8097,常珵,2020/06,68.50 
8097,常珵,2020/03,50.51 
8097,常珵,2019/12,75.46 
8097,常珵,2019/09,139.70 
8097,常珵,2019/06,250.72 
8097,常珵,2019/03,247.50 
8097,常珵,2018/12,166.38 
8097,常珵,2018/09,173.53 
8097,常珵,2018/06,172.24 
8097,常珵,2018/03,159.37 
8176,智捷,2022/12,208.51 
8176,智捷,2022/09,182.57 
8176,智捷,2022/06,268.65 
8176,智捷,2022/03,400.28 
8176,智捷,2021/12,262.81 
8176,智捷,2021/09,416.66 
8176,智捷,2021/06,190.70 
8176,智捷,2021/03,185.43 
8176,智捷,2020/12,114.40 
8176,智捷,2020/09,134.89 
8176,智捷,2020/06,177.70 
8176,智捷,2020/03,229.38 
8176,智捷,2019/12,52.38 
8176,智捷,2019/09,147.36 
8176,智捷,2019/06,163.46 
8176,智捷,2019/03,152.43 
8176,智捷,2018/12,122.39 
8176,智捷,2018/09,109.78 
8176,智捷,2018/06,168.75 
8176,智捷,2018/03,133.03 
